,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
7510,1,24,195.0,92.0,10.0,93.0,39.8,40.0
7511,1,71,186.0,87.0,7.0,82.0,39.6,31.0
7512,1,70,192.0,98.0,3.0,76.0,39.0,11.0
7513,1,72,176.0,78.0,6.0,91.0,39.0,34.0
7514,0,34,162.0,57.0,22.0,96.0,41.0,114.0
7515,0,47,168.0,66.0,23.0,104.0,40.4,142.0
7516,0,76,158.0,57.0,24.0,106.0,40.3,168.0
7517,1,21,195.0,97.0,21.0,100.0,40.8,105.0
7518,1,41,163.0,66.0,19.0,101.0,40.3,104.0
7519,1,36,195.0,94.0,3.0,86.0,38.7,11.0
7520,0,63,161.0,57.0,11.0,89.0,40.1,55.0
7521,1,21,161.0,69.0,20.0,96.0,40.4,76.0
7522,0,58,168.0,71.0,10.0,90.0,40.0,48.0
7523,1,24,180.0,78.0,22.0,101.0,40.5,108.0
7524,1,37,189.0,89.0,9.0,91.0,39.7,38.0
7525,0,55,169.0,67.0,21.0,102.0,40.6,128.0
7526,1,25,200.0,100.0,1.0,89.0,37.7,4.0
7527,1,26,173.0,76.0,21.0,102.0,40.2,107.0
7528,1,38,179.0,88.0,11.0,90.0,39.8,45.0
7529,1,46,203.0,107.0,6.0,82.0,39.4,22.0
7530,1,56,190.0,91.0,12.0,86.0,39.9,54.0
7531,1,37,191.0,95.0,14.0,91.0,39.8,61.0
7532,1,35,201.0,108.0,10.0,95.0,39.5,52.0
7533,1,43,178.0,86.0,4.0,86.0,39.0,15.0
7534,1,22,191.0,92.0,2.0,84.0,38.1,5.0
7535,1,65,184.0,87.0,27.0,104.0,40.6,203.0
7536,0,45,173.0,70.0,12.0,90.0,39.8,55.0
7537,0,38,156.0,57.0,11.0,87.0,39.9,47.0
7538,1,45,184.0,85.0,16.0,91.0,39.9,73.0
7539,1,22,180.0,82.0,14.0,97.0,40.0,60.0
7540,1,41,193.0,98.0,5.0,85.0,39.3,19.0
7541,0,27,179.0,72.0,28.0,105.0,40.9,163.0
7542,1,52,173.0,73.0,25.0,107.0,41.0,176.0
7543,1,20,178.0,82.0,10.0,84.0,39.7,22.0
7544,1,25,180.0,83.0,17.0,95.0,41.0,71.0
7545,0,75,158.0,57.0,12.0,87.0,40.0,60.0
7546,1,77,191.0,93.0,16.0,91.0,40.3,100.0
7547,0,35,157.0,52.0,9.0,89.0,39.7,41.0
7548,1,20,184.0,85.0,13.0,97.0,40.1,55.0
7549,1,37,185.0,83.0,26.0,106.0,41.0,166.0
7550,0,30,166.0,64.0,7.0,86.0,39.3,28.0
7551,0,40,164.0,62.0,17.0,98.0,40.2,93.0
7552,1,54,166.0,70.0,18.0,99.0,40.4,106.0
7553,1,23,164.0,64.0,22.0,99.0,40.9,94.0
7554,0,73,185.0,88.0,14.0,87.0,39.9,63.0
7555,0,68,174.0,74.0,8.0,84.0,39.6,34.0
7556,0,44,169.0,68.0,10.0,83.0,39.8,38.0
7557,1,77,167.0,72.0,8.0,83.0,39.7,37.0
7558,0,38,164.0,61.0,20.0,94.0,40.6,100.0
7559,1,63,174.0,76.0,11.0,90.0,40.0,56.0
7560,0,27,168.0,72.0,19.0,106.0,40.7,113.0
7561,1,59,202.0,107.0,6.0,88.0,39.0,32.0
7562,1,36,181.0,81.0,21.0,104.0,40.5,126.0
7563,1,35,165.0,69.0,9.0,98.0,39.7,43.0
7564,0,45,161.0,61.0,10.0,93.0,40.0,50.0
7565,0,64,182.0,78.0,8.0,97.0,39.4,44.0
7566,0,37,172.0,67.0,9.0,86.0,40.1,36.0
7567,1,46,179.0,79.0,17.0,106.0,40.4,115.0
7568,0,31,168.0,67.0,13.0,96.0,39.9,65.0
7569,1,33,187.0,83.0,2.0,82.0,38.2,5.0
7570,1,33,184.0,81.0,13.0,91.0,40.0,51.0
7571,1,21,182.0,85.0,15.0,93.0,40.6,56.0
7572,0,38,176.0,67.0,3.0,87.0,39.0,13.0
7573,0,31,177.0,71.0,2.0,85.0,37.2,8.0
7574,0,33,161.0,56.0,28.0,108.0,41.4,182.0
7575,1,42,186.0,84.0,7.0,87.0,39.7,27.0
7576,0,74,165.0,68.0,29.0,106.0,41.0,198.0
7577,0,25,157.0,55.0,15.0,100.0,40.3,82.0
7578,0,59,167.0,63.0,4.0,78.0,38.5,15.0
7579,0,31,159.0,59.0,2.0,81.0,38.2,7.0
7580,1,37,196.0,91.0,10.0,92.0,40.0,45.0
7581,0,21,169.0,70.0,14.0,98.0,40.3,70.0
7582,1,76,182.0,91.0,6.0,90.0,39.5,36.0
7583,0,72,176.0,75.0,29.0,106.0,40.9,194.0
7584,0,71,172.0,71.0,17.0,109.0,40.6,120.0
7585,0,73,162.0,67.0,4.0,83.0,39.2,17.0
7586,1,31,187.0,82.0,27.0,105.0,40.5,160.0
7587,0,26,161.0,57.0,3.0,92.0,38.3,14.0
7588,0,39,169.0,65.0,18.0,91.0,40.3,84.0
7589,1,66,172.0,77.0,18.0,97.0,40.6,113.0
7590,0,21,156.0,60.0,17.0,91.0,40.2,75.0
7591,1,32,190.0,85.0,8.0,92.0,39.3,33.0
7592,0,41,172.0,74.0,24.0,98.0,40.8,127.0
7593,0,27,158.0,56.0,14.0,96.0,39.8,71.0
7594,1,47,182.0,82.0,19.0,104.0,40.3,124.0
7595,0,42,166.0,69.0,21.0,103.0,40.7,125.0
7596,0,40,177.0,71.0,21.0,107.0,40.4,132.0
7597,1,44,197.0,98.0,20.0,100.0,40.5,123.0
7598,0,57,157.0,54.0,6.0,92.0,39.2,31.0
7599,1,20,173.0,74.0,25.0,100.0,40.6,112.0
7600,0,33,173.0,66.0,19.0,99.0,40.4,102.0
7601,1,57,191.0,95.0,23.0,98.0,40.5,147.0
7602,1,70,197.0,103.0,21.0,106.0,40.5,177.0
7603,0,24,163.0,59.0,11.0,92.0,39.9,50.0
7604,0,57,175.0,70.0,18.0,94.0,40.3,94.0
7605,0,63,160.0,61.0,10.0,89.0,40.1,49.0
7606,0,20,177.0,70.0,12.0,97.0,39.8,59.0
7607,0,38,153.0,53.0,6.0,87.0,39.5,26.0
7608,0,20,158.0,56.0,21.0,105.0,40.1,125.0
7609,0,24,169.0,59.0,25.0,111.0,40.7,165.0
7610,1,71,181.0,84.0,15.0,99.0,39.9,105.0
7611,1,69,197.0,98.0,18.0,93.0,40.7,113.0
7612,1,77,176.0,82.0,23.0,99.0,40.6,167.0
7613,1,28,178.0,77.0,22.0,99.0,40.4,105.0
7614,1,48,185.0,82.0,8.0,85.0,39.3,30.0
7615,0,38,169.0,66.0,5.0,96.0,39.2,26.0
7616,1,42,186.0,84.0,18.0,91.0,40.1,79.0
7617,0,67,169.0,71.0,24.0,107.0,40.6,163.0
7618,0,56,183.0,80.0,21.0,97.0,40.4,113.0
7619,1,27,177.0,82.0,11.0,79.0,39.9,20.0
7620,0,26,160.0,56.0,12.0,97.0,40.3,62.0
7621,0,72,145.0,49.0,25.0,109.0,40.6,184.0
7622,0,31,173.0,70.0,6.0,84.0,39.2,22.0
7623,0,74,171.0,69.0,3.0,90.0,38.6,15.0
7624,1,29,159.0,67.0,16.0,97.0,40.0,69.0
7625,0,32,172.0,65.0,7.0,83.0,39.6,26.0
7626,1,30,183.0,83.0,30.0,97.0,41.3,141.0
7627,1,79,179.0,85.0,8.0,89.0,39.6,47.0
7628,1,25,176.0,73.0,1.0,83.0,37.3,2.0
7629,1,23,193.0,93.0,6.0,84.0,38.9,16.0
7630,1,63,171.0,75.0,22.0,107.0,40.6,168.0
7631,1,39,190.0,91.0,19.0,112.0,40.4,144.0
7632,0,25,155.0,56.0,16.0,95.0,40.9,79.0
7633,0,27,150.0,56.0,22.0,92.0,40.5,103.0
7634,1,51,192.0,90.0,10.0,89.0,39.9,47.0
7635,1,54,184.0,84.0,13.0,89.0,40.2,61.0
7636,0,35,158.0,49.0,29.0,110.0,40.8,198.0
7637,0,23,153.0,51.0,26.0,109.0,40.6,169.0
7638,1,24,194.0,94.0,17.0,106.0,40.3,102.0
7639,0,43,172.0,67.0,4.0,85.0,39.2,16.0
7640,1,37,180.0,85.0,22.0,96.0,40.8,108.0
7641,1,40,203.0,104.0,18.0,108.0,40.5,131.0
7642,0,34,165.0,61.0,3.0,89.0,38.1,13.0
7643,0,22,164.0,58.0,27.0,107.0,40.8,166.0
7644,1,20,182.0,83.0,22.0,97.0,40.5,93.0
7645,0,28,176.0,68.0,22.0,95.0,40.5,106.0
7646,0,25,157.0,54.0,5.0,85.0,39.1,20.0
7647,0,38,160.0,61.0,8.0,86.0,39.6,33.0
7648,1,50,201.0,102.0,21.0,104.0,40.3,150.0
7649,0,50,159.0,56.0,26.0,110.0,40.9,182.0
7650,0,68,172.0,72.0,10.0,89.0,40.2,49.0
7651,0,51,178.0,74.0,23.0,95.0,40.6,119.0
7652,0,74,163.0,64.0,5.0,82.0,38.8,22.0
7653,0,47,170.0,68.0,26.0,99.0,40.8,146.0
7654,0,25,166.0,59.0,14.0,88.0,40.2,58.0
7655,0,43,164.0,68.0,30.0,108.0,41.0,195.0
7656,1,51,181.0,84.0,3.0,75.0,38.5,7.0
7657,0,64,147.0,51.0,22.0,108.0,40.4,156.0
7658,0,52,141.0,47.0,15.0,101.0,40.2,93.0
7659,0,40,159.0,58.0,18.0,106.0,40.1,115.0
7660,1,31,186.0,89.0,10.0,97.0,39.8,49.0
7661,1,38,197.0,94.0,3.0,83.0,38.5,10.0
7662,0,25,172.0,71.0,15.0,103.0,40.1,84.0
7663,0,44,159.0,64.0,12.0,97.0,39.8,65.0
7664,1,34,196.0,102.0,22.0,99.0,41.1,123.0
7665,1,37,178.0,81.0,4.0,81.0,38.8,10.0
7666,1,35,169.0,75.0,5.0,90.0,38.7,19.0
7667,0,61,157.0,62.0,5.0,83.0,38.8,21.0
7668,0,23,148.0,53.0,8.0,96.0,39.6,41.0
7669,0,27,168.0,66.0,16.0,91.0,40.5,71.0
7670,1,30,188.0,90.0,4.0,89.0,39.0,15.0
7671,0,24,167.0,71.0,8.0,94.0,39.7,37.0
7672,0,59,157.0,51.0,11.0,94.0,39.8,61.0
7673,0,35,151.0,51.0,12.0,93.0,39.9,60.0
7674,1,61,194.0,91.0,26.0,102.0,41.3,185.0
7675,0,50,173.0,65.0,16.0,98.0,40.4,89.0
7676,0,33,150.0,56.0,26.0,102.0,40.8,152.0
7677,0,34,162.0,58.0,20.0,108.0,40.6,129.0
7678,1,27,190.0,85.0,5.0,86.0,39.3,15.0
7679,1,21,190.0,88.0,17.0,100.0,40.2,82.0
7680,1,59,192.0,97.0,28.0,112.0,41.3,242.0
7681,1,55,187.0,89.0,18.0,94.0,40.1,100.0
7682,0,46,178.0,76.0,24.0,104.0,40.6,144.0
7683,1,44,202.0,101.0,2.0,79.0,38.2,6.0
7684,1,27,188.0,95.0,4.0,87.0,38.7,13.0
7685,1,70,177.0,77.0,29.0,100.0,40.7,201.0
7686,0,33,158.0,58.0,12.0,95.0,40.3,61.0
7687,1,22,192.0,91.0,26.0,113.0,40.7,179.0
7688,1,24,175.0,75.0,17.0,94.0,40.4,64.0
7689,1,52,176.0,77.0,26.0,112.0,40.8,205.0
7690,0,44,152.0,58.0,2.0,76.0,38.3,6.0
7691,0,31,150.0,56.0,28.0,105.0,40.9,172.0
7692,1,32,182.0,84.0,2.0,84.0,38.0,6.0
7693,1,26,178.0,74.0,7.0,79.0,39.5,11.0
7694,0,28,174.0,68.0,3.0,83.0,38.7,11.0
7695,0,47,172.0,66.0,9.0,92.0,39.6,44.0
7696,0,28,176.0,78.0,5.0,86.0,39.0,19.0
7697,0,44,156.0,62.0,15.0,93.0,39.8,75.0
7698,1,57,177.0,79.0,29.0,117.0,40.7,259.0
7699,1,58,183.0,89.0,27.0,108.0,40.8,212.0
7700,0,41,148.0,49.0,17.0,95.0,40.5,91.0
7701,0,20,171.0,72.0,25.0,107.0,40.7,148.0
7702,1,62,196.0,97.0,29.0,108.0,40.6,238.0
7703,1,28,193.0,84.0,7.0,87.0,39.7,22.0
7704,1,54,195.0,92.0,11.0,84.0,40.3,45.0
7705,1,23,182.0,89.0,8.0,79.0,39.3,14.0
7706,1,26,191.0,93.0,12.0,93.0,40.0,49.0
7707,0,24,170.0,66.0,9.0,89.0,39.8,37.0
7708,0,22,173.0,72.0,28.0,107.0,40.5,167.0
7709,1,40,196.0,98.0,15.0,93.0,40.3,73.0
7710,1,72,190.0,98.0,13.0,103.0,40.1,103.0
7711,1,79,176.0,83.0,2.0,89.0,38.3,12.0
7712,0,30,170.0,62.0,18.0,96.0,40.5,91.0
7713,0,25,172.0,67.0,23.0,103.0,40.6,130.0
7714,0,28,171.0,68.0,18.0,99.0,40.3,95.0
7715,0,76,172.0,68.0,12.0,96.0,40.2,70.0
7716,0,55,159.0,59.0,26.0,108.0,40.9,178.0
7717,0,43,156.0,65.0,27.0,102.0,40.6,159.0
7718,1,56,194.0,97.0,8.0,91.0,39.9,43.0
7719,0,26,150.0,56.0,25.0,106.0,40.4,154.0
7720,0,29,173.0,68.0,22.0,105.0,40.8,130.0
7721,0,32,180.0,76.0,18.0,106.0,40.4,108.0
7722,1,51,198.0,92.0,19.0,102.0,40.5,126.0
7723,0,39,167.0,61.0,22.0,95.0,40.7,113.0
7724,1,36,201.0,105.0,1.0,75.0,37.4,2.0
7725,0,24,168.0,65.0,30.0,107.0,40.5,183.0
7726,0,29,162.0,57.0,2.0,91.0,38.3,9.0
7727,0,31,162.0,57.0,8.0,86.0,39.6,33.0
7728,0,66,147.0,50.0,2.0,76.0,38.0,7.0
7729,0,46,166.0,65.0,24.0,107.0,40.8,156.0
7730,1,32,193.0,86.0,29.0,112.0,40.8,206.0
7731,1,20,193.0,87.0,29.0,109.0,40.9,177.0
7732,1,53,188.0,88.0,16.0,96.0,40.5,92.0
7733,0,28,154.0,55.0,12.0,95.0,40.2,60.0
7734,0,74,158.0,59.0,8.0,86.0,39.5,39.0
7735,1,56,170.0,78.0,15.0,99.0,40.1,92.0
7736,0,44,159.0,59.0,10.0,90.0,39.7,47.0
7737,0,22,175.0,69.0,15.0,97.0,40.3,74.0
7738,0,51,164.0,60.0,24.0,101.0,40.4,144.0
7739,0,78,167.0,67.0,27.0,108.0,40.6,192.0
7740,1,40,177.0,84.0,7.0,90.0,39.8,29.0
7741,1,51,191.0,94.0,28.0,109.0,41.0,217.0
7742,0,29,179.0,73.0,21.0,108.0,40.6,130.0
7743,1,59,194.0,95.0,30.0,109.0,40.6,245.0
7744,0,22,160.0,59.0,17.0,88.0,40.6,70.0
7745,1,45,192.0,93.0,18.0,109.0,40.5,134.0
7746,0,28,161.0,60.0,29.0,110.0,41.2,190.0
7747,1,47,166.0,67.0,9.0,93.0,39.8,41.0
7748,0,24,156.0,58.0,16.0,105.0,40.4,96.0
7749,1,48,177.0,77.0,21.0,101.0,40.3,127.0
7750,1,34,180.0,77.0,4.0,94.0,39.0,17.0
7751,1,74,206.0,117.0,5.0,92.0,39.2,34.0
7752,0,22,147.0,45.0,29.0,107.0,40.6,184.0
7753,0,24,187.0,76.0,25.0,98.0,40.9,124.0
7754,0,68,179.0,79.0,30.0,105.0,40.8,194.0
7755,1,78,190.0,93.0,27.0,115.0,41.1,268.0
7756,0,22,157.0,55.0,20.0,97.0,40.5,103.0
7757,0,30,163.0,60.0,30.0,112.0,41.2,204.0
7758,0,24,145.0,48.0,18.0,91.0,40.5,83.0
7759,0,71,181.0,78.0,1.0,76.0,37.8,3.0
7760,0,21,181.0,74.0,18.0,104.0,40.5,101.0
7761,0,50,151.0,51.0,6.0,87.0,39.3,28.0
7762,1,26,199.0,93.0,22.0,104.0,40.6,127.0
7763,0,69,152.0,55.0,18.0,99.0,40.5,111.0
7764,1,32,184.0,82.0,8.0,85.0,39.4,24.0
7765,0,40,171.0,70.0,24.0,107.0,40.7,151.0
7766,1,25,197.0,97.0,14.0,92.0,40.4,56.0
7767,0,25,162.0,59.0,3.0,90.0,38.6,13.0
7768,1,38,165.0,68.0,20.0,98.0,40.2,98.0
7769,1,70,203.0,107.0,3.0,83.0,38.6,15.0
7770,1,25,179.0,79.0,12.0,78.0,40.1,18.0
7771,0,20,163.0,56.0,25.0,107.0,40.6,154.0
7772,1,26,184.0,83.0,10.0,84.0,39.7,25.0
7773,1,68,189.0,92.0,20.0,101.0,40.5,147.0
7774,0,30,126.0,39.0,25.0,104.0,40.7,156.0
7775,0,63,177.0,72.0,20.0,97.0,40.3,112.0
7776,1,48,190.0,90.0,1.0,80.0,38.0,3.0
7777,1,41,207.0,110.0,29.0,113.0,41.1,238.0
7778,1,26,178.0,84.0,11.0,91.0,40.2,40.0
7779,1,76,197.0,102.0,20.0,98.0,40.5,150.0
7780,0,28,172.0,72.0,4.0,82.0,39.5,14.0
7781,1,70,186.0,92.0,18.0,100.0,40.5,131.0
7782,0,52,174.0,68.0,30.0,113.0,41.0,216.0
7783,0,36,182.0,83.0,27.0,105.0,40.8,158.0
7784,0,71,159.0,60.0,11.0,96.0,39.9,64.0
7785,0,26,148.0,52.0,2.0,86.0,38.0,8.0
7786,0,37,148.0,51.0,3.0,90.0,38.9,14.0
7787,1,30,183.0,89.0,29.0,109.0,41.0,192.0
7788,0,48,157.0,52.0,12.0,85.0,40.0,52.0
7789,1,64,188.0,97.0,13.0,88.0,39.6,69.0
7790,1,24,179.0,74.0,12.0,93.0,40.3,43.0
7791,0,70,174.0,72.0,16.0,85.0,40.6,71.0
7792,0,50,177.0,68.0,26.0,109.0,41.1,175.0
7793,0,74,177.0,77.0,3.0,81.0,38.4,12.0
7794,0,68,165.0,68.0,19.0,91.0,40.4,97.0
7795,0,58,171.0,73.0,15.0,97.0,40.0,83.0
7796,1,27,188.0,87.0,14.0,100.0,40.2,71.0
7797,1,20,191.0,92.0,27.0,104.0,40.9,148.0
7798,0,27,159.0,61.0,16.0,105.0,40.5,96.0
7799,0,35,169.0,67.0,13.0,96.0,40.1,66.0
7800,1,65,183.0,87.0,13.0,90.0,40.1,70.0
7801,0,57,176.0,73.0,28.0,105.0,40.6,178.0
7802,0,41,160.0,58.0,21.0,103.0,40.7,127.0
7803,1,62,181.0,83.0,13.0,94.0,40.1,75.0
7804,1,28,188.0,87.0,4.0,91.0,39.0,15.0
7805,1,68,199.0,104.0,22.0,108.0,40.5,190.0
7806,0,43,164.0,67.0,15.0,95.0,40.1,77.0
7807,1,38,195.0,95.0,9.0,99.0,39.8,51.0
7808,1,37,172.0,74.0,9.0,94.0,39.3,39.0
7809,0,43,156.0,58.0,6.0,87.0,39.1,26.0
7810,1,66,206.0,110.0,14.0,95.0,39.7,94.0
7811,0,66,167.0,66.0,10.0,90.0,39.7,50.0
7812,0,54,148.0,56.0,3.0,82.0,38.5,12.0
7813,1,32,177.0,79.0,23.0,101.0,40.8,122.0
7814,0,21,148.0,52.0,15.0,92.0,40.0,69.0
7815,0,21,178.0,74.0,12.0,101.0,39.7,63.0
7816,0,59,169.0,69.0,3.0,90.0,39.0,15.0
7817,1,40,176.0,73.0,2.0,86.0,38.0,7.0
7818,1,77,175.0,79.0,28.0,104.0,41.0,222.0
7819,1,29,177.0,79.0,2.0,82.0,37.7,5.0
7820,1,50,177.0,79.0,21.0,96.0,40.5,114.0
7821,1,59,186.0,87.0,1.0,78.0,37.7,3.0
7822,1,61,194.0,99.0,14.0,90.0,40.2,77.0
7823,1,31,202.0,102.0,8.0,79.0,39.6,20.0
7824,1,50,175.0,82.0,15.0,103.0,40.6,98.0
7825,0,62,167.0,65.0,11.0,97.0,39.9,63.0
7826,0,52,165.0,65.0,19.0,105.0,40.4,121.0
7827,0,36,168.0,69.0,26.0,104.0,41.1,154.0
7828,1,62,185.0,92.0,11.0,87.0,39.8,54.0
7829,1,35,195.0,93.0,23.0,105.0,40.8,146.0
7830,1,24,173.0,75.0,28.0,106.0,40.7,157.0
7831,0,24,167.0,62.0,4.0,90.0,38.9,17.0
7832,0,21,164.0,62.0,22.0,98.0,40.6,113.0
7833,1,22,192.0,92.0,14.0,93.0,40.5,55.0
7834,1,75,181.0,82.0,27.0,111.0,41.1,242.0
7835,1,34,175.0,76.0,15.0,92.0,40.3,60.0
7836,1,53,172.0,69.0,16.0,97.0,40.3,88.0
7837,0,29,164.0,62.0,27.0,107.0,40.9,168.0
7838,1,53,185.0,88.0,3.0,84.0,38.4,12.0
7839,1,69,168.0,68.0,5.0,80.0,39.2,18.0
7840,1,27,184.0,87.0,3.0,81.0,38.6,7.0
7841,0,35,164.0,61.0,16.0,90.0,40.1,72.0
7842,0,28,176.0,68.0,2.0,86.0,38.1,8.0
7843,1,57,199.0,105.0,15.0,90.0,40.1,81.0
7844,0,36,161.0,58.0,17.0,90.0,40.2,78.0
7845,1,20,186.0,84.0,22.0,93.0,40.5,80.0
7846,0,29,164.0,60.0,9.0,92.0,40.3,42.0
7847,0,31,156.0,57.0,26.0,104.0,40.6,156.0
7848,0,40,168.0,68.0,8.0,85.0,39.2,32.0
7849,0,78,165.0,64.0,24.0,97.0,40.7,144.0
7850,0,41,169.0,62.0,9.0,85.0,40.0,37.0
7851,1,56,178.0,81.0,13.0,101.0,39.7,85.0
7852,0,60,153.0,57.0,16.0,99.0,40.4,96.0
7853,0,25,151.0,53.0,21.0,92.0,40.6,98.0
7854,1,26,194.0,91.0,7.0,87.0,39.5,22.0
7855,0,26,177.0,68.0,10.0,88.0,40.0,41.0
7856,0,34,166.0,68.0,14.0,84.0,39.9,53.0
7857,1,37,176.0,79.0,29.0,105.0,40.6,178.0
7858,0,21,160.0,56.0,28.0,100.0,40.8,152.0
7859,1,63,183.0,80.0,28.0,111.0,41.2,233.0
7860,0,58,174.0,69.0,28.0,117.0,40.8,216.0
7861,0,67,155.0,53.0,11.0,88.0,39.9,55.0
7862,0,30,183.0,81.0,10.0,90.0,39.5,42.0
7863,1,34,182.0,87.0,14.0,101.0,39.9,78.0
7864,1,71,193.0,98.0,17.0,94.0,40.3,111.0
7865,0,26,162.0,55.0,21.0,103.0,40.6,123.0
7866,1,59,196.0,93.0,25.0,98.0,40.7,162.0
7867,0,20,161.0,63.0,28.0,114.0,40.8,190.0
7868,0,25,171.0,63.0,18.0,94.0,40.1,85.0
7869,1,71,193.0,100.0,29.0,104.0,41.5,235.0
7870,1,75,176.0,77.0,20.0,95.0,40.4,129.0
7871,1,53,196.0,100.0,26.0,114.0,40.7,227.0
7872,0,26,164.0,58.0,18.0,98.0,40.4,95.0
7873,1,33,188.0,91.0,29.0,113.0,40.8,215.0
7874,1,21,190.0,93.0,6.0,80.0,39.3,11.0
7875,0,52,161.0,62.0,2.0,81.0,37.7,8.0
7876,1,45,207.0,114.0,16.0,105.0,40.3,117.0
7877,1,51,174.0,80.0,18.0,82.0,40.4,61.0
7878,1,32,189.0,88.0,4.0,75.0,38.8,6.0
7879,1,50,183.0,82.0,27.0,110.0,40.8,205.0
7880,1,65,162.0,66.0,19.0,105.0,40.4,137.0
7881,0,23,183.0,75.0,9.0,85.0,39.9,32.0
7882,0,36,168.0,63.0,16.0,99.0,39.9,88.0
7883,1,43,197.0,96.0,4.0,90.0,38.9,18.0
7884,0,33,153.0,51.0,14.0,102.0,40.2,83.0
7885,0,30,146.0,52.0,13.0,95.0,39.9,66.0
7886,1,20,191.0,97.0,21.0,92.0,40.4,79.0
7887,1,42,197.0,100.0,14.0,95.0,40.3,75.0
7888,1,22,189.0,88.0,14.0,96.0,39.9,60.0
7889,0,26,151.0,51.0,7.0,83.0,39.6,26.0
7890,1,25,177.0,75.0,10.0,96.0,39.7,41.0
7891,1,76,190.0,89.0,22.0,97.0,40.4,155.0
7892,0,70,164.0,62.0,23.0,94.0,40.9,128.0
7893,0,25,180.0,72.0,23.0,100.0,40.9,121.0
7894,0,50,176.0,70.0,17.0,103.0,40.7,103.0
7895,0,50,173.0,73.0,8.0,85.0,39.9,33.0
7896,1,39,174.0,78.0,13.0,102.0,40.2,75.0
7897,0,28,157.0,57.0,25.0,110.0,41.0,165.0
7898,0,43,159.0,65.0,27.0,106.0,41.1,171.0
7899,1,72,186.0,94.0,9.0,88.0,39.9,50.0
7900,0,22,163.0,60.0,12.0,86.0,39.5,47.0
7901,0,66,173.0,75.0,25.0,98.0,40.5,143.0
7902,0,28,166.0,63.0,22.0,114.0,40.0,153.0
7903,1,37,196.0,102.0,26.0,104.0,40.4,169.0
7904,1,20,179.0,85.0,5.0,80.0,39.3,8.0
7905,0,69,168.0,67.0,26.0,104.0,40.9,170.0
7906,0,42,167.0,62.0,11.0,77.0,39.7,36.0
7907,1,22,181.0,85.0,28.0,112.0,40.4,185.0
7908,0,42,160.0,56.0,22.0,100.0,40.6,127.0
7909,0,29,163.0,62.0,13.0,96.0,39.7,66.0
7910,1,51,185.0,85.0,24.0,102.0,40.4,156.0
7911,1,24,196.0,94.0,22.0,99.0,40.6,109.0
7912,1,39,185.0,86.0,27.0,107.0,40.6,181.0
7913,0,28,168.0,70.0,17.0,96.0,40.4,84.0
7914,0,36,181.0,80.0,18.0,98.0,40.3,92.0
7915,1,70,182.0,83.0,17.0,96.0,40.2,110.0
7916,1,33,186.0,84.0,14.0,94.0,40.1,62.0
7917,1,48,173.0,75.0,9.0,93.0,39.6,43.0
7918,0,26,166.0,61.0,26.0,99.0,40.8,139.0
7919,0,78,182.0,79.0,7.0,84.0,39.4,31.0
7920,1,77,178.0,80.0,11.0,90.0,40.1,64.0
7921,0,31,197.0,87.0,19.0,96.0,40.2,90.0
7922,1,32,190.0,82.0,23.0,98.0,40.5,113.0
7923,1,60,181.0,87.0,28.0,106.0,41.0,212.0
7924,0,77,162.0,58.0,4.0,91.0,39.0,22.0
7925,1,38,193.0,91.0,21.0,102.0,40.6,126.0
7926,1,45,180.0,80.0,7.0,77.0,39.6,16.0
7927,0,34,176.0,73.0,21.0,103.0,40.2,120.0
7928,0,37,152.0,52.0,7.0,89.0,39.2,32.0
7929,1,55,200.0,100.0,23.0,109.0,40.6,186.0
7930,0,75,171.0,72.0,17.0,92.0,40.6,90.0
7931,1,22,184.0,87.0,27.0,103.0,40.8,143.0
7932,0,60,177.0,81.0,8.0,85.0,39.7,33.0
7933,1,22,189.0,89.0,13.0,91.0,40.2,46.0
7934,1,35,193.0,90.0,23.0,97.0,40.7,117.0
7935,1,47,185.0,91.0,9.0,88.0,39.4,39.0
7936,1,30,182.0,82.0,11.0,85.0,39.6,32.0
7937,0,72,170.0,73.0,16.0,104.0,40.5,104.0
7938,1,58,199.0,105.0,8.0,95.0,39.7,50.0
7939,1,20,206.0,95.0,17.0,86.0,40.5,48.0
7940,1,69,180.0,86.0,12.0,97.0,40.3,80.0
7941,1,29,181.0,83.0,20.0,109.0,40.7,129.0
7942,0,29,152.0,55.0,14.0,105.0,39.9,85.0
7943,0,25,160.0,55.0,21.0,93.0,40.5,100.0
7944,1,22,188.0,93.0,26.0,112.0,40.8,177.0
7945,1,34,172.0,76.0,4.0,89.0,38.7,14.0
7946,0,34,147.0,52.0,27.0,113.0,40.7,191.0
7947,1,77,190.0,94.0,18.0,98.0,40.5,132.0
7948,1,32,185.0,81.0,19.0,102.0,40.4,105.0
7949,0,37,163.0,60.0,17.0,91.0,40.7,80.0
7950,1,32,186.0,83.0,8.0,92.0,39.1,32.0
7951,1,42,204.0,105.0,13.0,91.0,40.2,63.0
7952,0,71,166.0,63.0,25.0,100.0,40.7,155.0
7953,1,26,197.0,101.0,7.0,87.0,39.3,24.0
7954,0,47,176.0,67.0,4.0,87.0,38.6,17.0
7955,1,21,169.0,74.0,22.0,105.0,40.4,116.0
7956,1,74,178.0,87.0,4.0,74.0,38.9,14.0
7957,1,39,171.0,76.0,26.0,106.0,40.4,165.0
7958,1,35,187.0,94.0,18.0,105.0,40.5,115.0
7959,0,63,161.0,61.0,11.0,91.0,40.4,56.0
